Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SmallProject1_Version2/TC63_UserSelectMethod_BankTransferPermata,Chrome 101.0.4951.54,,,2022-05-10 19:08:37,2022-05-10 19:09:05,28.259s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:37,2022-05-10 19:08:48,11.320s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Title_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:48,2022-05-10 19:08:49,0.431s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Logo_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:49,2022-05-10 19:08:49,0.474s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:49,2022-05-10 19:08:50,0.526s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Header_BankTransfer""), ""Bank transfer"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:50,2022-05-10 19:08:50,0.430s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Permata""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:50,2022-05-10 19:08:51,0.487s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 19:08:51,2022-05-10 19:08:52,1.003s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 19:08:52,2022-05-10 19:08:52,0.497s,PASSED
"verifyElementText(findTestObject(""4. Payment/a_Header_Details""), ""Bank Permata"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:52,2022-05-10 19:08:53,0.440s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Desc_AllBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:53,2022-05-10 19:08:53,0.430s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/VAnumber_Permata""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:53,2022-05-10 19:08:53,0.430s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Copy""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:53,2022-05-10 19:08:54,0.430s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:54,2022-05-10 19:08:54,0.475s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:54,2022-05-10 19:08:55,0.440s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:08:55,2022-05-10 19:08:55,0.428s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:08:55,2022-05-10 19:08:56,0.430s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:08:56,2022-05-10 19:08:56,0.447s,PASSED
"total1 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:56,2022-05-10 19:08:57,0.460s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:08:57,2022-05-10 19:08:57,0.431s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:08:57,2022-05-10 19:08:57,0.001s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:57,2022-05-10 19:08:57,0.494s,PASSED
"click(findTestObject(""4. Payment/a_Button_HowToPay""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:57,2022-05-10 19:08:58,0.496s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_ATMPermata""))",Chrome 101.0.4951.54,,,2022-05-10 19:08:58,2022-05-10 19:08:58,0.477s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step1_ATMPermata""), ""Select other transactions on the main menu."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:58,2022-05-10 19:08:59,0.429s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step2_ATMPermata""), ""Select payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:59,2022-05-10 19:08:59,0.432s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step3_ATMPermata""), ""Select other payments."")",Chrome 101.0.4951.54,,,2022-05-10 19:08:59,2022-05-10 19:09:00,0.440s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step4_ATMPermata""), ""Select virtual account."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:00,2022-05-10 19:09:00,0.462s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step5_ATMPermata""), ""Insert virtual account number, then confirm."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:00,2022-05-10 19:09:01,0.428s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Step6_ATMPermata""), ""Payment complete."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:01,2022-05-10 19:09:01,0.432s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:01,2022-05-10 19:09:02,0.509s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:02,2022-05-10 19:09:02,0.423s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:02,2022-05-10 19:09:02,0.429s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:02,2022-05-10 19:09:03,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:03,2022-05-10 19:09:03,0.426s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:03,2022-05-10 19:09:04,0.507s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:04,2022-05-10 19:09:04,0.467s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:09:04,2022-05-10 19:09:05,0.705s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC64_UserSelectMethod_BankTransferBRI,Chrome 101.0.4951.54,,,2022-05-10 19:09:05,2022-05-10 19:09:33,27.679s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:05,2022-05-10 19:09:17,11.445s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Title_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:17,2022-05-10 19:09:17,0.426s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Logo_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:17,2022-05-10 19:09:18,0.428s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:18,2022-05-10 19:09:18,0.541s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Header_BankTransfer""), ""Bank transfer"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:18,2022-05-10 19:09:19,0.427s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BRI""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:19,2022-05-10 19:09:19,0.490s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 19:09:19,2022-05-10 19:09:20,1.013s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 19:09:20,2022-05-10 19:09:21,0.501s,PASSED
"verifyElementText(findTestObject(""4. Payment/a_Header_Details""), ""Bank BRI"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:21,2022-05-10 19:09:21,0.425s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Desc_AllBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:21,2022-05-10 19:09:21,0.424s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/VAnumber_BRI""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:21,2022-05-10 19:09:22,0.445s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Copy""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:22,2022-05-10 19:09:22,0.411s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:22,2022-05-10 19:09:23,0.478s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:23,2022-05-10 19:09:23,0.427s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:09:23,2022-05-10 19:09:24,0.427s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:09:24,2022-05-10 19:09:24,0.425s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:09:24,2022-05-10 19:09:24,0.432s,PASSED
"total1 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:24,2022-05-10 19:09:25,0.426s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:25,2022-05-10 19:09:25,0.428s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:25,2022-05-10 19:09:25,0.001s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:25,2022-05-10 19:09:26,0.477s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/a_Button_HowToPay""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:26,2022-05-10 19:09:26,0.429s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_ATM""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:26,2022-05-10 19:09:27,0.429s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_ATM""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:27,2022-05-10 19:09:27,0.432s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_IB""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:27,2022-05-10 19:09:28,0.444s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_IB""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:28,2022-05-10 19:09:28,0.414s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_mBanking""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:28,2022-05-10 19:09:28,0.445s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_mBanking""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:28,2022-05-10 19:09:29,0.414s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:29,2022-05-10 19:09:29,0.494s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:29,2022-05-10 19:09:30,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:30,2022-05-10 19:09:30,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:30,2022-05-10 19:09:31,0.431s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:31,2022-05-10 19:09:31,0.431s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:31,2022-05-10 19:09:32,0.494s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:32,2022-05-10 19:09:32,0.469s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:09:32,2022-05-10 19:09:33,0.706s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC65_UserSelectMethod_BankTransferOtherBank,Chrome 101.0.4951.54,,,2022-05-10 19:09:33,2022-05-10 19:10:01,28.661s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:33,2022-05-10 19:09:44,11.441s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Title_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:44,2022-05-10 19:09:45,0.459s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Logo_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:45,2022-05-10 19:09:45,0.454s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_BankTransfer""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:45,2022-05-10 19:09:46,0.530s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Header_BankTransfer""), ""Bank transfer"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:46,2022-05-10 19:09:46,0.437s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_OtherBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:46,2022-05-10 19:09:47,0.522s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 19:09:47,2022-05-10 19:09:48,1.013s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 19:09:48,2022-05-10 19:09:48,0.515s,PASSED
"verifyElementText(findTestObject(""4. Payment/a_Header_Details""), ""Other bank"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:48,2022-05-10 19:09:49,0.424s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Desc_AllBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:49,2022-05-10 19:09:49,0.427s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/BankCode""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:49,2022-05-10 19:09:50,0.443s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/VAnumber_OtherBank""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:50,2022-05-10 19:09:50,0.428s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_Copy_ATMB""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:50,2022-05-10 19:09:50,0.428s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:50,2022-05-10 19:09:51,0.489s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:51,2022-05-10 19:09:51,0.425s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:09:51,2022-05-10 19:09:52,0.429s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:09:52,2022-05-10 19:09:52,0.427s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:09:52,2022-05-10 19:09:53,0.429s,PASSED
"total1 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:53,2022-05-10 19:09:53,0.432s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:53,2022-05-10 19:09:54,0.432s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:09:54,2022-05-10 19:09:54,0.002s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:54,2022-05-10 19:09:54,0.474s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/a_Button_HowToPay""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:54,2022-05-10 19:09:54,0.430s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_Prima""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:54,2022-05-10 19:09:55,0.448s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Logo_Prima""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:55,2022-05-10 19:09:55,0.413s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_Prima""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:55,2022-05-10 19:09:56,0.430s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_ATMBersama""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:56,2022-05-10 19:09:56,0.445s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_ATMBersama""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:56,2022-05-10 19:09:57,0.415s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_HTP_Alto""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:57,2022-05-10 19:09:57,0.428s,PASSED
"verifyElementPresent(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Steps_Alto""), 0)",Chrome 101.0.4951.54,,,2022-05-10 19:09:57,2022-05-10 19:09:57,0.431s,PASSED
"click(findTestObject(""4. Payment/Payment_ATMBankTransfer/Button_IHavePaid_ATMB""))",Chrome 101.0.4951.54,,,2022-05-10 19:09:57,2022-05-10 19:09:58,0.493s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_YourTrxBeingProcess""), ""Your transaction is being processed"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:58,2022-05-10 19:09:58,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TotalAmount""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:09:58,2022-05-10 19:09:59,0.429s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo1""), ""If you make a payment using an e-wallet or a credit/debit card, you have completed your payment."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:59,2022-05-10 19:09:59,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_Success_TextInfo2""), ""If you made a payment via bank transfer, please continue the payment process."")",Chrome 101.0.4951.54,,,2022-05-10 19:09:59,2022-05-10 19:10:00,0.427s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 19:10:00,2022-05-10 19:10:00,0.523s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_ATMBankTransfer/Verify_BookedPayment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:10:00,2022-05-10 19:10:01,0.452s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 19:10:01,2022-05-10 19:10:01,0.702s,PASSED
