Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:56:43,2022-05-10 18:56:44,0.406s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:56:44,2022-05-10 18:56:44,0.408s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:56:44,2022-05-10 18:56:44,0.409s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:56:44,2022-05-10 18:56:45,0.614s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:56:45,2022-05-10 18:56:46,0.513s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:56:46,2022-05-10 18:56:46,0.516s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 18:56:46,2022-05-10 18:56:47,0.409s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:56:47,2022-05-10 18:56:47,0.406s,PASSED
"enhancedClick(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""))",Chrome 101.0.4951.54,,,2022-05-10 18:56:47,2022-05-10 18:57:18,30.900s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 18:57:18,2022-05-10 18:57:18,0.487s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:18,2022-05-10 18:57:19,0.422s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:19,2022-05-10 18:57:19,0.406s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Promo""), ""Rp2.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:19,2022-05-10 18:57:20,0.411s,PASSED
"total1 = verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Total_AfterPromo""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:20,2022-05-10 18:57:20,0.409s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:20,2022-05-10 18:57:20,0.408s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:57:20,2022-05-10 18:57:20,0.001s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 18:57:20,2022-05-10 18:57:21,0.410s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 18:57:21,2022-05-10 18:57:21,0.410s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 18:57:21,2022-05-10 18:57:22,0.404s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 18:57:22,2022-05-10 18:57:22,0.461s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 18:57:22,2022-05-10 18:57:23,0.458s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_Amount_IssuingBank""), ""18000.00"")",Chrome 101.0.4951.54,,,2022-05-10 18:57:23,2022-05-10 18:57:54,31.788s,FAILED
,,,,,,,
Test Cases/SmallProject1_Version2/TC38_UserSuccessPaidUsingCC_WithPromo10Rupiah,Chrome 101.0.4951.54,,,2022-05-10 18:57:54,2022-05-10 18:58:56,1m - 1.633s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:57:55,2022-05-10 18:58:06,11.773s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:06,2022-05-10 18:58:07,0.411s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:07,2022-05-10 18:58:07,0.410s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:07,2022-05-10 18:58:08,0.539s,PASSED
delay(1),Chrome 101.0.4951.54,,,2022-05-10 18:58:08,2022-05-10 18:58:09,1.007s,PASSED
takeFullPageScreenshot(),Chrome 101.0.4951.54,,,2022-05-10 18:58:09,2022-05-10 18:58:09,0.513s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:09,2022-05-10 18:58:10,0.401s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:10,2022-05-10 18:58:10,0.409s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:10,2022-05-10 18:58:10,0.406s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:10,2022-05-10 18:58:11,0.409s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:11,2022-05-10 18:58:11,0.408s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:11,2022-05-10 18:58:12,0.407s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:12,2022-05-10 18:58:12,0.410s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:58:12,2022-05-10 18:58:13,0.582s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:58:13,2022-05-10 18:58:13,0.516s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:58:13,2022-05-10 18:58:14,0.507s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:14,2022-05-10 18:58:14,0.407s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:14,2022-05-10 18:58:14,0.392s,PASSED
"enhancedClick(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:14,2022-05-10 18:58:45,30.876s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:45,2022-05-10 18:58:46,0.485s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:46,2022-05-10 18:58:46,0.403s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:46,2022-05-10 18:58:47,0.410s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Promo""), ""Rp10"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:47,2022-05-10 18:58:47,0.410s,PASSED
"total1 = verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Total_AfterPromo""), ""Rp19.990"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:47,2022-05-10 18:58:47,0.408s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp19.990"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:47,2022-05-10 18:58:48,0.408s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:48,2022-05-10 18:58:48,0.002s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 18:58:48,2022-05-10 18:58:48,0.406s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 18:58:48,2022-05-10 18:58:49,0.410s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 18:58:49,2022-05-10 18:58:49,0.408s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:49,2022-05-10 18:58:50,0.457s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:50,2022-05-10 18:58:50,0.458s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_Amount_IssuingBank""), ""19990.00"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:50,2022-05-10 18:58:51,1.043s,PASSED
"setEncryptedText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/input_Password_PaRes""), ""4tAN/DuJV7Y="")",Chrome 101.0.4951.54,,,2022-05-10 18:58:51,2022-05-10 18:58:52,0.551s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Button_OK""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:52,2022-05-10 18:58:53,1.037s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Success_TextPaymentSuccessful""), ""Payment successful"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:53,2022-05-10 18:58:53,0.407s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Success_TotalPrice""), ""Rp19.990"")",Chrome 101.0.4951.54,,,2022-05-10 18:58:53,2022-05-10 18:58:53,0.406s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Success_OrderID""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:53,2022-05-10 18:58:54,0.407s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Success_Redirectingbackautomatically_in1second""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:54,2022-05-10 18:58:54,0.407s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 18:58:54,2022-05-10 18:58:55,0.473s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_ThankYou""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:55,2022-05-10 18:58:55,0.542s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 18:58:55,2022-05-10 18:58:56,0.680s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC40_UserProcessPromo_QuotaFullyUsed,Chrome 101.0.4951.54,,,2022-05-10 18:58:56,2022-05-10 18:59:57,1m - 0.569s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:58:56,2022-05-10 18:59:08,11.334s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:08,2022-05-10 18:59:08,0.408s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:08,2022-05-10 18:59:08,0.454s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:08,2022-05-10 18:59:09,0.535s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:09,2022-05-10 18:59:09,0.407s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:09,2022-05-10 18:59:10,0.444s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:10,2022-05-10 18:59:10,0.409s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:10,2022-05-10 18:59:11,0.406s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:11,2022-05-10 18:59:11,0.411s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:11,2022-05-10 18:59:11,0.406s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:11,2022-05-10 18:59:12,0.408s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:59:12,2022-05-10 18:59:12,0.595s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:59:12,2022-05-10 18:59:13,0.517s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 18:59:13,2022-05-10 18:59:13,0.516s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:13,2022-05-10 18:59:14,0.458s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:14,2022-05-10 18:59:14,0.408s,PASSED
"enhancedClick(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:14,2022-05-10 18:59:45,30.887s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:45,2022-05-10 18:59:46,0.492s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:46,2022-05-10 18:59:46,0.419s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:46,2022-05-10 18:59:47,0.409s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Promo""), ""Rp2.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:47,2022-05-10 18:59:47,0.406s,PASSED
"total1 = verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Total_AfterPromo""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:47,2022-05-10 18:59:47,0.408s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:47,2022-05-10 18:59:48,0.409s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:48,2022-05-10 18:59:48,0.001s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 18:59:48,2022-05-10 18:59:48,0.408s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 18:59:48,2022-05-10 18:59:49,0.409s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 18:59:49,2022-05-10 18:59:49,0.406s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:49,2022-05-10 18:59:49,0.455s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:49,2022-05-10 18:59:50,0.458s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Dialog_PromoQuotaFull""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:50,2022-05-10 18:59:50,0.423s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_Proceed_Promo""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:50,2022-05-10 18:59:51,0.459s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Verify_Amount_IssuingBank""), ""20000.00"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:51,2022-05-10 18:59:52,1.019s,PASSED
"setEncryptedText(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/input_Password_PaRes""), ""4tAN/DuJV7Y="")",Chrome 101.0.4951.54,,,2022-05-10 18:59:52,2022-05-10 18:59:52,0.544s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_IssuingBank/Button_OK""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:52,2022-05-10 18:59:53,0.890s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Success_TextPaymentSuccessful""), ""Payment successful"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:53,2022-05-10 18:59:54,0.405s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Success_TotalPrice""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 18:59:54,2022-05-10 18:59:54,0.409s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Success_OrderID""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:54,2022-05-10 18:59:54,0.408s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Success_Redirectingbackautomatically_in1second""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:54,2022-05-10 18:59:55,0.409s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_BackToMerchantsWeb""))",Chrome 101.0.4951.54,,,2022-05-10 18:59:55,2022-05-10 18:59:55,0.472s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_ThankYou""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:55,2022-05-10 18:59:56,0.539s,PASSED
closeBrowser(),Chrome 101.0.4951.54,,,2022-05-10 18:59:56,2022-05-10 18:59:57,0.679s,PASSED
,,,,,,,
Test Cases/SmallProject1_Version2/TC41_UserNotProcessPromo_QuotaFullyUsed,Chrome 101.0.4951.54,,,2022-05-10 18:59:57,2022-05-10 19:00:53,56.030s,PASSED
"callTestCase(findTestCase(""SmallProject1_Version2/TC32_UserSuccessCheckout""), [:], STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 18:59:57,2022-05-10 19:00:08,11.417s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Title_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:08,2022-05-10 19:00:09,0.406s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Logo_CC""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:09,2022-05-10 19:00:09,0.426s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/a_CreditDebit CardPay with Visa, MasterCard, JCB, or Amexpromo""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:09,2022-05-10 19:00:10,0.563s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), ""Credit/debit card"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:10,2022-05-10 19:00:10,0.432s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Installment""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:10,2022-05-10 19:00:10,0.427s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Persen""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:10,2022-05-10 19:00:11,0.411s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:11,2022-05-10 19:00:11,0.414s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:11,2022-05-10 19:00:12,0.414s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_10Rupiah""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:12,2022-05-10 19:00:12,0.409s,PASSED
"verifyElementClickable(findTestObject(""4. Payment/Payment_CC/No_Promo""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:12,2022-05-10 19:00:12,0.411s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CardNumber""), findTestData(""Success_CardNumber"").getValue(1, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:00:12,2022-05-10 19:00:13,0.605s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_ExpireDate""), findTestData(""Success_CardNumber"").getValue(2, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:00:13,2022-05-10 19:00:14,0.520s,PASSED
"setText(findTestObject(""4. Payment/Payment_CC/Field_CVV""), findTestData(""Success_CardNumber"").getValue(3, 1))",Chrome 101.0.4951.54,,,2022-05-10 19:00:14,2022-05-10 19:00:14,0.555s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Banner_Visa_AfterInputCardNumber""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:14,2022-05-10 19:00:15,0.410s,PASSED
"verifyElementNotClickable(findTestObject(""4. Payment/Payment_CC/Promo_MasterCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:15,2022-05-10 19:00:15,0.397s,PASSED
"enhancedClick(findTestObject(""4. Payment/Payment_CC/Promo_Midtrans""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:15,2022-05-10 19:00:46,30.738s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Down""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:46,2022-05-10 19:00:46,0.510s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_AmountMidtransPillow""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:46,2022-05-10 19:00:47,0.427s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_Summary""), ""Rp20.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:47,2022-05-10 19:00:47,0.430s,PASSED
"verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Promo""), ""Rp2.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:47,2022-05-10 19:00:48,0.429s,PASSED
"total1 = verifyElementText(findTestObject(""4. Payment/Payment_CC/Verify_Total_AfterPromo""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:48,2022-05-10 19:00:48,0.427s,PASSED
"total2 = verifyElementText(findTestObject(""5. PopUp Detail/Verify_TotalAmount_PopUp""), ""Rp18.000"")",Chrome 101.0.4951.54,,,2022-05-10 19:00:48,2022-05-10 19:00:48,0.429s,PASSED
"verifyEqual(total1, total2, STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:48,2022-05-10 19:00:48,0.001s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Name_Summary""), Name)",Chrome 101.0.4951.54,,,2022-05-10 19:00:48,2022-05-10 19:00:49,0.415s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Addess_Summary""), Address_2)",Chrome 101.0.4951.54,,,2022-05-10 19:00:49,2022-05-10 19:00:49,0.415s,PASSED
"verifyElementText(findTestObject(""5. PopUp Detail/Verify_Phone_Summary""), Phone_2)",Chrome 101.0.4951.54,,,2022-05-10 19:00:49,2022-05-10 19:00:50,0.412s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_Float_Up""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:50,2022-05-10 19:00:50,0.458s,PASSED
"click(findTestObject(""5. PopUp Detail/Button_PayNow""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:50,2022-05-10 19:00:51,0.463s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Verify_Dialog_PromoQuotaFull""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:51,2022-05-10 19:00:51,0.428s,PASSED
"click(findTestObject(""4. Payment/Payment_CC/Button_Back_Promo""))",Chrome 101.0.4951.54,,,2022-05-10 19:00:51,2022-05-10 19:00:51,0.479s,PASSED
"verifyElementVisible(findTestObject(""4. Payment/Payment_CC/Header_CreditDebitCard""), STOP_ON_FAILURE)",Chrome 101.0.4951.54,,,2022-05-10 19:00:51,2022-05-10 19:00:52,0.425s,PASSED
